href,tag,title,preview_text,date,views,full_text
https://tv-karelia.ru/tradiczionnyj-festival-silovyh-vidov-sporta-projdet-na-naberezhnoj-onezhskogo-ozera/,Спорт,Традиционный Фестиваль силовых видов спорта пройдет на набережной Онежского озера...,Принять участие могут и спортсмены с поражением опорно-двигательного аппарата.,12.07.2023,32737 ,"
22 июля на Онежской набережной Петрозаводска пройдет традиционный фестиваль силовых видов спорта «Legends of the North», сообщили в паблике МУ «Дирекция спорта».
В программе фестиваля: открытый турнир по силовому экстриму, армрестлинг, многоповоротный жим лежа на тренажерах и жим спортсменов с поражением опорно-двигательного аппарата (ПОДА).
Соревнования начнутся в 12:00.
Источник: МУ «Дирекция спорта»
"
https://tv-karelia.ru/zhiteli-karelii-smogut-obratitsya-v-polikliniku-za-mediko-psihologicheskoj-pomoshhyu/,Медицина,Жители Карелии смогут обратиться в поликлинику за медико-психологической помощью...,Это начало реорганизации психиатрической и наркологической помощи.,11.07.2023,473 ,"
С 1 июля во всех поликлиниках Карелии открылись кабинеты медико-психологического консультирования, в которых приёмы ведут медицинские психологи. Об этом сообщает пресс-служба Минздрава республики.
— Это начало реорганизации психиатрической и наркологической помощи в республике, – отметил министр здравоохранения Карелии Михаил Охлопков.
Медицинский психолог – специалист, который изучает состояния, не являющиеся болезнью (ими занимаются психотерапевты и психиатры), но осложняющие жизнь человека, затрудняющие его общение с обществом и выходящие за границы нормы. К этой категории относятся возрастные кризисы, сложные жизненные ситуации (конфликты в семье, на работе, с детьми), внутренний разлад человека с самим собой.
Записаться на приём к медицинским психологам можно в регистратурах поликлиник при личном обращении, а также по телефонам.
Фото: ГТРК «Карелия»
"
https://tv-karelia.ru/prognoz-pogody-po-karelii-na-12-iyulya/,Погода,Прогноз погоды по Карелии на 12 июля,"Солнечная активность умеренная, геомагнитное поле неустойчивое.",11.07.2023,923 ,"
Прогноз погоды по Петрозаводску и городам Карелии на 12.07.2023 по данным центра «Фобос».
Ночью в республике облачно с прояснениями, без осадков. Днем также облачно с прояснениями, кратковременные дожди. Ветер северный 4-9 м/c.
Атмосферное давление в Петрозаводске будет падать и составит 745 мм рт. ст.
Солнечная активность умеренная, геомагнитное поле неустойчивое.

"
https://tv-karelia.ru/v-eto-voskresene-v-petrozavodske-proedet-sbormobil-12/,Экология,В это воскресенье в Петрозаводске проедет «Сбормобиль»,"На рейсе дежурят волонтеры, которые ответят вопросы по раздельному сбору и при необходимости проверят ваше вторсырье.",11.07.2023,456 ,"
16 июля в Петрозаводске по своему традиционному маршруту проедет «Сбормобиль». Об этом сообщает официальная страница проекта в «Вконтакте».
Полный список того, что волонтёры принимают и не принимают на переработку, а также правила сдачи вторсырья, опубликованы в группе организаторов. Там же появляется актуальная информация обо всех нововведениях и других инициативах экозащитников.
В расписании – 23 остановки в разных районах карельской столицы. Также привезти вторсырье можно самостоятельно на базу ЮВИ ПТЗ по адресу: Шуйское шоссе, 12В, по будним дням с 9 до 17 часов, сообщив, что оно в счет Сбормобиля.
80% вырученных средств идёт на помощь бездомным животным, 20% доходов пойдут на печать листовок и эко-рекламу. Волонтёры каждые первое и третье воскресенье месяца принимают у петрозаводчан вторсырьё на переработку.
Напомним, «Сбормобиль» — социально-экологический проект. На рейсе дежурят волонтеры, которые ответят вопросы по раздельному сбору и при необходимости проверят ваше вторсырье. С июня проект перешел на летнее расписание.

"
https://tv-karelia.ru/novyj-detskij-sad-na-staroj-kukkovke-primet-pervyh-vospitannikov/,Общество,Новый детский сад на Старой Кукковке примет первых воспитанников,"Он рассчитан на 300 детей, 200 из них пойдут в восемь ясельных групп. Еще четыре группы организуют для детей постарше.",11.07.2023,973 ,"
Детский сад «Золотая рыбка» на улице Щербакова прошел лицензирование и уже 1 сентября примет своих первых воспитанников, сообщила в соцсети и. о. главы Петрозаводска Инна Колыхматова.
Он рассчитан на 300 детей, 200 из них пойдут в восемь ясельных групп. Еще четыре группы организуют для детей постарше. В учреждении будут созданы 64 рабочих места, 28 из них — для педагогов.
Детский сад оборудован лифтом, наружным видеонаблюдением и современной автоматической пожарной сигнализацией. Помимо 12 групп, есть музыкальные и спортивные залы, пищеблок, прачечная, кабинет педагога-психолога, методический, медицинский и процедурный кабинеты.
Фото со страницы Инны Колыхматовой / vk.com/innakolykhmatova
"
https://tv-karelia.ru/bolee-260-tonn-vtorsyrya-poluchili-iz-musora-postupivshego-na-sortirovochnuyu-liniyu-v-petrozavodske/,Экология,"Более 260 тонн вторсырья получили из мусора, поступившего на сортировочную линию в Петрозаводске...",После переработки вторсырье получит вторую жизнь — производители создадут полезные вещи и предметы для использования их в повседневной жизни.,11.07.2023,484 ,"
За три месяца на первую промышленную сортировку, открытую Карельским экологическим оператором в Петрозаводске, поступило более 400 тонн отходов, сообщает Минприроды Карелии.
За это время из общего потока отходов удалось извлечь 265 тонн полезных фракций, которые поэтапно отправляются на переработку.
Всего было отгружено 10 машин с макулатурой, картоном, ПЭТ (микс). Лидерами среди фракций стали: макулатура — 33,7 тонн, ПЭТ — 17,5 тонн, картон — 23 тонны. Остальные виды вторсырья продолжают накапливать на сортировке до оптимального транспортирования на переработку.
После переработки вторсырье получит вторую жизнь — производители создадут полезные вещи и предметы для использования их в повседневной жизни.
«К примеру, из ПЭТ-пластика смогут изготовить стреппинг ленту, флисовую одежду и нетканное полотно, которое используется при строительстве дорог, обивку для автомобилей, упаковочную пленку. Из переработанной макулатуры в жизни людей появятся новые товары в виде крафтовой бумаги, эковаты, упаковки для яиц, туалетной бумаги, бумажных стаканчиков и гофрированного картона», — говорится в сообщении министерства.
Фото: ГТРК Карелия
"
https://tv-karelia.ru/za-poslednie-chetyre-dnya-v-karelii-ne-proizoshlo-ni-odnogo-lesnogo-pozhara/,Общество,За последние четыре дня в Карелии не произошло ни одного лесного пожара,С 7 по 10 июля возгораний в лесном фонде республики не было. Однако сегодня зарегистрирован один пожар в Лоухском районе.,11.07.2023,396 ,"
С 7 по 10 июля возгораний в лесах республики не было. Однако сегодня зарегистрирован один пожар в Лоухском районе, службы уже работают над его локализацией, сообщили в правительстве республики.
С начала сезона в лесах Карелии зарегистрировано 86 лесных пожаров на общей площади 328 га. Средняя площадь одного лесного пожара по состоянию на 11 июля по республике — 3,9 га, что ниже средней за предыдущие 5 лет (7,8 га). В прошлом году на эту дату было зарегистрировано 48 лесных пожаров на площади 102,4 га (средняя площадь 2,1 га).
В Карелии продолжает действовать особый противопожарный режим. Погода меняется быстро и часто, важно не ослаблять бдительность и соблюдать необходимые правила, чтобы не спровоцировать возгорание в лесу.
В республике сохраняется запрет на разведение открытого огня. За нарушение правил пожарной безопасности в условиях особого противопожарного режима гражданам грозит штраф от 40 тысяч рублей, юридическим лицам — от 600 тысяч рублей.
Сообщить о лесном пожаре в Карелии можно по круглосуточным телефонам прямой линии лесной охраны: 8 (8142) 55-55-80, 8-800-100-94-00.

"
https://tv-karelia.ru/otkryto-dvizhenie-po-novomu-ondskomu-mostu/,Общество,Открыто движение по новому Ондскому мосту,Вместе с реконструкцией моста в Сегежском районе ремонтируют и дороги.,11.07.2023,733 ,"
В Сегежском районе открыто движение по новому Ондскому мосту, сообщил глава Карелии Артур Парфенчиков.
«Основные работы завершили. Осталось привести в порядок территорию рядом и завершить работы на инженерных сетях. По госконтракту срок окончания работ — конец ноября, но, думаю, закончим раньше», — написал в соцсети глава.
Вместе с реконструкцией моста в Сегежском районе ремонтируют и дороги. В прошлом году привели в порядок участок около 9 км до Ондского моста и 11-километровый участок между Ондским и Майгубским мостом. Еще 10 км завершат в этом году.
На ремонты привлекают средства из федерального бюджета, нацпроекта «Безопасные и качественные дороги», бюджета республики.
«В целом, за последние три года в Сегежский район на ремонт дорог было направлено около 6 млрд рублей — такого финансирования в районе не было десятки лет», — отметил Парфенчиков.
Кадр со страницы Артура Парфенчикова / vk.com/aparfenchikov
"
https://tv-karelia.ru/kareliya-v-top-20-luchshih-promyshlennyh-regionov-strany/,Экономика,Карелия в ТОП-20 лучших промышленных регионов страны,"Республика в рейтинге Минпромторга России на 17 месте, сообщил глава региона Артур Парфенчиков.",11.07.2023,400 ,"
Карелия в рейтинге Минпромторга России на 17 месте, сообщил глава республики Артур Парфенчиков. Результаты работы региональных команд в сфере промышленности за 2022 год были представлены на Международной выставке ИННОПРОМ-2023 в Екатеринбурге.
«Высокие позиции удерживаем благодаря развитию мер господдержки бизнеса. В прошлом году мы выдали промышленным предприятиям республики более 400 млн рублей в виде грантов и льготных займов. Активно развиваем технопарки. Один из них — «Южная промзона» работает уже три года, ещё два строим», — написал в соцсети глава.
Региональных субсидий бизнесу за последние три года выдали на сумму около 2 млрд рублей. Сумма федеральных средств господдержки карельским промпредприятиям увеличилась в два раза и составила 1,7 млрд.
«Ну, и напомню, что состояние инвестклимата в Карелии — одно из лучших в стране. Здесь у нас десятая позиция, это очень высокий результат, к нему мы подошли впервые. Пользуясь случаем, ещё раз благодарю команду Правительства республики, наших предпринимателей и жителей Карелии», — уточнил Парфенчиков.
Фото: ГТРК Карелия
"
https://tv-karelia.ru/prognoz-pogody-po-karelii-na-11-iyulya/,Погода,Прогноз погоды по Карелии на 11 июля,"Солнечная активность умеренная, геомагнитное поле неустойчивое.",10.07.2023,1119 ,"
Прогноз погоды по Петрозаводску и городам Карелии на 11.07.2023 по данным центра «Фобос».
Ночью в республике облачно с прояснениями, без осадков. Днем также облачно с прояснениями, без осадков. Ветер северо-восточный 4-9 м/c.
Атмосферное давление в Петрозаводске будет падать и составит 751 мм рт. ст.
Солнечная активность умеренная, геомагнитное поле неустойчивое.

"
https://tv-karelia.ru/na-trasse-kola-v-pryazhinskom-rajone-vremenno-ogranichat-dvizhenie/,Общество,На трассе «Кола» в Пряжинском районе временно ограничат движение,Изменится схема движения вблизи места возведения транспортной развязки на 380-м километре.,10.07.2023,596 ,"
В месте строительства транспортной развязки на трассе «Кола» в Пряжинском районе предусмотрено временное ограничение движения транспорта. Об этом сообщает пресс-служба Минтранса республики.
Начиная с сегодняшнего дня и включительно по 14-е июля, в связи с выполнением строительных работ изменится схема движения вблизи места возведения транспортной развязки на 380-м километре (Карелия, Пряжинский район) автодороги Р-21 «Кола» (Санкт-Петербург — Петрозаводск — Мурманск — Печенга — граница с Королевством Норвегия).
Проезд будет организован посредством поочередного одностороннего пропуска.
Напомним, по всем вопросам, связанным с содержанием федеральных трасс в Карелии можно обращаться по круглосуточным телефонам территориальных центров Учреждения: +7(8142) 44-44-77.
Фото: Минтранс Республики Карелия
"
https://tv-karelia.ru/policziya-karelii-prosit-pomoch-v-rozyske-propavshego-muzhchiny-2/,Происшествия,Полиция Карелии просит помочь в розыске пропавшего мужчины,"На вид 40 лет, рост 180 см, среднего телосложения.",10.07.2023,760 ,"

Полиция Карелии просит помочь в розыске пропавшего мужчины. Об этом сообщает пресс-служба МВД республики.
Сотрудниками Отдела полиции № 1 УМВД России по Петрозаводску разыскивается без вести пропавший Засько Александр Александрович 1984 года рождения.
Его местонахождение неизвестно с 6 июля 2023 года. На вид 40 лет, рост 180 см, среднего телосложения. Был одет в футболку черного цвета с рисунком розового цвета (как на фото).
Всех, имеющих информацию о месте нахождения разыскиваемого или видевших его после 6 июля, просим сообщить в полицию по телефонам: 8 911 402 49 26, 8 8142 739 154.
Фото: МВД Карелии

"
https://tv-karelia.ru/vrachi-bsmp-petrozavodska-11-dnej-borolis-za-zhizn-velosipedista/,Происшествия,Врачи БСМП Петрозаводска 11 дней боролись за жизнь велосипедиста,"У мужчины оказалась тяжёлая контузия спинного мозга, сообщил глава Минздрава Карелии.",10.07.2023,1367 ,"
В Больницу скорой медицинской помощи поступил мужчина 52 лет, который упал с велосипеда в канаву, рассказал глава Минздрава Карелии Михаил Охлопков. Состояние было тяжёлым, мужчина жаловался на слабость и отсутствие движений в конечностях, головные боли, тошноту.
У мужчины оказалась тяжёлая контузия спинного мозга, гематомиелия, тетраплегия.
«Гематомиелия — это внутреннее кровотечение, при котором кровь пропитывает вещество спинного мозга или скапливается в виде гематомы. Тетраплегия — это полный или частичный паралич верхних и нижних конечностей», — уточнил Охлопков.
Пациент провёл в палате ИТАР 11 дней, врачи боролись за его жизнь, но мужчина скончался.
«И это не один такой пациент. В мае погиб ещё один велосипедист. Оба передвигались на велосипедах без необходимой защиты важных частей тела», — рассказал министр.
Он также напомнил о необходимости соблюдения правил дорожного движения, использования средств защиты на воде и при катании на велосипедах, самокатах и подобной технике.
Фото: ГТРК Карелия
"
https://tv-karelia.ru/vosem-chelovek-postradali-v-dtp-za-minuvshie-vyhodnye-v-karelii/,Происшествия,Восемь человек пострадали в ДТП за минувшие выходные в Карелии,Среди них четверо — это дети. ,10.07.2023,805 ,"
Восемь человек пострадали в ДТП за минувшие выходные в Карелии, сообщили в ГИБДД Карелии.
Так, 8 июля в Сегежском районе на 48 км автодороги А-137 «Р-21 «Кола» — Тикша — Ледмозеро — Костомукша — гос. граница», 21-летний водитель «Volkswagen Polo» не справился с управлением и съехал в кювет, автомобиль опрокинулся. В результате ДТП травмирован 37-летний пассажир, который был не пристегнут ремнем безопасности и вылетел из салона автомобиля.
Ещё одна авария произошла в Питкярантском районе — 26 летняя женщина-водитель, управляя «FAW Vita», подъезжая к нерегулируемому перекрестку неравнозначных дорог, не уступила дорогу «Mitsubishi Montero», который двигался по главной дороге. В результате ДТП травмированы водитель, 31-летний пассажир и 3 ребенка-пассажира: 15, 5 и 2 лет (FAW Vita).
Фото: ГИБДД Карелии
9 июля в Прионежском районе на 422 км автодороги Р 21 «Кола» 65- летний водитель ВАЗ не уступил «Chevrolet Niva». В результате ДТП водитель ВАЗ госпитализирован.
В тот же день в Петрозаводске в районе дома № 59 по улице Балтийской 26-летний водитель ВАЗ при выезде с прилегающей территории столкнулся с автомобилем «Volkswagen». В результате дорожной аварии медицинская помощь потребовалась пассажирам автомобиля ВАЗ: 32-летней женщине и полугодовалому ребенку.
"
https://tv-karelia.ru/zhitelej-karelii-predupredili-o-zamorozkah/,Погода,Жителей Карелии предупредили о заморозках,Ночь с 10 на 11 июля будет холодной.,10.07.2023,1387 ,"
В Гидрометцентре Карелии появилось штормовое предупреждение — жителей республики предупредили о заморозках.
Ночь с 10 на 11 июля будет холодной.
«В ночные и утренние часы 10-11 июля местами по северным районам Карелии в воздухе и на поверхности почвы ожидаются заморозки до -1°С», — говорится в сообщении.
Фото: ГТРК Карелия
"
https://tv-karelia.ru/za-6-mesyaczev-na-dorogah-karelii-postradali-24-rebenka/,Происшествия,За 6 месяцев на дорогах Карелии пострадали 24 ребенка,"Из них травмы получили 8 детей, 1 ребенок погиб, сообщили в Госавтоинспекции.",10.07.2023,415 ,"
За 6 месяцев на дорогах республики в 25 ДТП пострадали 24 ребенка, сообщили в ГИБДД Карелии. Из них травмы получили 8 детей, 1 ребенок погиб.
Отмечается, что дети, которые в момент аварии перевозились без автокресел, чаще всего получали травмы шейного отдела позвоночника, лицевого отдела черепа и черепно-мозговые травмы. У ребенка на заднем сиденье, находящегося в автокресле, шансы выжить в лобовом столкновении в 2,5 раза выше, чем у непристегнутого. У ребенка, едущего на переднем сиденье без автокресла, шансы выжить в аварии в 3,5 раза ниже, чем у правильно пристегнутого.
По данным Всемирной организации здравоохранения, использование детских удерживающих устройств позволяет снизить смертность в ДТП среди детей на 54%, риск получения травм — на 76%, тяжелых травм — на 92%.
Фото: ГТРК Карелия
"
https://tv-karelia.ru/zhitelnicza-karelii-ugrozhala-pistoletom-shkolniczam-kotorye-ne-smogli-ej-pomoch/,Происшествия,"Жительница Карелии угрожала пистолетом школьницам, которые не смогли ей помочь",Прибывший наряд полиции задержал нападавшую и изъял оружие.,07.07.2023,1257 ,"
Жительница Карелии угрожала пистолетом школьницам, которые не смогли ей помочь. Об этом сообщает прокуратура РК.
Установлено, что в один из дней в сентябре прошлого года находящаяся в состоянии алкогольного опьянения женщина на автобусной остановке в п. Новая Вилга обратилась за помощью в розыске подруги к двоим школьницам. Не получив желаемого ответа, она достала из сумки пневматический пистолет и направила в сторону одной из несовершеннолетних, высказав угрозу причинения смерти, после чего пыталась преследовать девочек.
Потерпевшая восприняла угрозу реально, всерьез опасаясь за свою жизнь. Ее подруга сообщила о произошедшем в отдел полиции.
Прибывший наряд задержал нападавшую и изъял пистолет. Злоумышленница осуждена по ч. 1 ст. 119 УК РФ (угроза убийством) к обязательным работам на срок 80 часов.
Вместе с тем, извинений потерпевшей она не принесла, иных мер к заглаживанию причиненного подростку морального вреда не предприняла.  Решением суда виновная обязана выплатить девочке компенсацию причиненного морального вреда в размере 10 000 рублей.

"
https://tv-karelia.ru/prognoz-pogody-po-karelii-na-8-iyulya/,Погода,Прогноз погоды по Карелии на 8 июля,Атмосферное давление в Петрозаводске будет падать и составит 748 мм рт. ст.,07.07.2023,926 ,"
Прогноз погоды по Петрозаводску и городам Карелии на 08.07.2023 по данным центра «Фобос».
Ночью в республике облачно с прояснениями, временами дожди. Днем также облачно с прояснениями, временами дожди. Ветер северо-западный 3-8 м/c.
Атмосферное давление в Петрозаводске будет падать и составит 748 мм рт. ст.
Солнечная активность умеренная, геомагнитное поле неустойчивое.

"
https://tv-karelia.ru/30-karelskih-pozharnyh-otpravilis-na-pomoshh-v-hanty-mansijskij-avtonomnyj-okrug/,Общество,Карельские пожарные отправились на помощь в Ханты-Мансийский автономный округ,На утро 7 июля там действовало более 50 лесных пожаров.,07.07.2023,655 ,"
30 парашютистов и десантников из Карелии снова отправились в Югру для борьбы с разбушевавшимися лесными пожарами. Об этом сообщает пресс-служба Минприроды республики.
Перед посадкой на борт Боинга 737 и.о. Министра природных ресурсов Алексей Павлов наградил профессионалов почетными грамотами и благодарностями.
Обстановка в Ханты-Мансийском автономном округе тревожная, на утро 7 июля там действовало более 50 лесных пожаров.
Напомним, в июне карельские десантники-пожарные потушили 5 лесных пожаров в Ханты-Мансийском автономном округе. Кроме того, 1 июня в республику вернулись 49 карельских десантников-пожарных и парашютистов-пожарных, помогавших бороться в огнем в Тюменской области.
Фото: Минприроды республики
"
https://tv-karelia.ru/znakomstvo-v-internete-zakonchilos-poterej-deneg/,Происшествия,Знакомство в интернете закончилось потерей денег,Жительница Питкяранты перевела мошенникам более 300 тысяч рублей.,07.07.2023,606 ,"
48-летняя жительница Питкяранты стала жертвой интернет-мошенничества, сообщает МВД Карелии.
Пострадавшая рассказала правоохранителям, что познакомилась в соцсети с иностранцем. Через какое-то время новый знакомый попросил оказать ему услугу — получить посылку, в которой будут его документы и драгоценности. Женщина согласилась и сообщила необходимые для ее получения данные.
Через несколько дней с ней связались якобы менеджеры международной компании по доставке грузов и предложили оплатить некоторые расходы. Они оценили их в 315 000 рублей. При этом для быстрого решения проблемы женщине предложили совершить перевод на счет представителя компании. Горожанка перевела деньги, а спустя несколько дней ей позвонили уже якобы работники зарубежного аэропорта. Они потребовали доплатить ещё несколько сотен тысяч рублей за доставку все той же посылки с драгоценностями. Женщина поняла, что стала жертвой мошенников и обратилась в полицию.
В настоящее время по фактам, указанным в заявлении, полицией проводится проверка. По ее результатам которой будет принято процессуальное решение.
Фото: ГТРК Карелия
 
 
"
https://tv-karelia.ru/novye-trenazhery-ustanovili-v-poselke-pujkkola/,Общество,Новые тренажеры установили в поселке Пуйккола,Теперь у жителей поселка появилось больше вариантов для занятия спортом на свежем воздухе. ,07.07.2023,520 ,"
Новые тренажеры установили в поселке Пуйккола, сообщил в соцсети глава администрации Сортавальского района Леонид Гулевич.
Закончился первый этап обустройства зоны отдыха с установкой спортивной площадки в поселке Пуйккола. Площадка благоустраивается в рамках проекта по благоустройству сельских территорий в Карелии, добавил глава администрации.
Теперь у жителей поселка появилось больше вариантов для занятия спортом на свежем воздухе.
Напомним, поселок расположен в 38 км к северу от Сортавалы, в 9 км от российско-финляндской границы
Фото со страницы Леонида Гулевича / vk.com/lp_gulevich
"
https://tv-karelia.ru/v-suoyarvi-zavershilos-blagoustrojstvo-yarmarochnoj-ploshhadi/,Общество,В Суоярви завершилось благоустройство ярмарочной площади,"Площадь вымостили брусчаткой, установили скамейки, урны, освещение, купили торговые павильоны.",07.07.2023,678 ,"
В Суоярви закончилось обустройство ярмарочной площади, сообщает паблик местной администрации.
Реализацию этого проекта поддержали горожане еще в 2022 году по программе поддержки местных инициатив. В этом году в рамках программы «Комфортная городская среда» обустроили входную зону и велопарковку. Площадь вымостили брусчаткой, установили скамейки, урны, освещение, купили торговые павильоны.
Теперь у жителей Суоярвского муниципального округа есть новое место для проведения массовых мероприятий и ярмарок.
В прошлом году там уже отметили праздник урожая — день Кегри.
Фото: паблик «Суоярвский муниципальный округ» / vk.com/raionsuo
"
https://tv-karelia.ru/novyj-most-cherez-neglinku-v-petrozavodske-stanet-chetyrehpolosnym/,Общество,Новый мост через Неглинку в Петрозаводске станет четырехполосным,Движение по нему планируется открыть раньше намеченного срока.,07.07.2023,860 ,"
Реконструкция моста через реку Неглинка в Петрозаводске будет завершена раньше намеченного срока. Об этом рассказал на своей странице в соцсети Глава Карелии Артур Парфенчиков. После капитального ремонта он будет 4-полосным — по 2 полосы в каждую сторону. Также будут расширены и тротуары.
«Новый мост будет в несколько раз прочнее прежнего, который был построен еще в 1960-е годы, когда никто и предположить не мог нынешнее количество транспорта. Конечно, ремонт на одной из центральных городских улиц доставляет массу неудобств водителям, пассажирам троллейбусов, пешеходам. Но тут уж ничего не поделаешь. Стройка серьезная и необходимая», — написал Артур Парфенчиков.
Также будут благоустроены и прилегающие территории. Этот вопрос обсудят с общественниками, отметила исполняющая обязанности главы Петрозаводска Инна Колыхматова.
Движение по новому мосту планируется открыть в октябре. После этого начнется реконструкция моста через Лососинку на улице Маршала Мерецкова. Проектная документация сейчас проходит госэкспертизу.
В настоящее время в Карелии строятся и реконструируются одновременно 12 мостов — в Петрозаводске, в Сегежском, Олонецком, Питкярантском и других районах.

Видео со страница Артура Парфенчикова в социальной сети «Вконтакте»
 
"
https://tv-karelia.ru/v-karelii-ozhidayutsya-dozhdi-i-poholodanie/,Погода,В Карелии ожидаются дожди и похолодание,О погоде на ближайшие дни рассказали синоптики карельского Гидрометцентра.,07.07.2023,1125 ,"
О погоде на ближайшие дни рассказали синоптики карельского Гидрометцентра.
Как отметили специалисты, второй летний месяц стартовал с довольно-таки скромных, совсем не «июльских» температур благодаря влиянию атлантических циклонов. О купальном сезоне на время пришлось позабыть, температура воды в водоемах республики не превышает отметку плюс 16℃, а в Петрозаводской губе Онежского озера она понизилась до  плюс 8,6℃.
В ближайшие дни Карелия окажется под влиянием очередного атмосферного фронта атлантического циклона.
В течение суток 8-9 июля в большинстве районов республики ожидаются дожди, местами сильные, ветер сменит направление на северный и температура воздуха значительно понизится. Ночью до +7, +12℃,  на севере до +5, +9℃, в дневные часы в субботу не превысит +16, +20℃, на севере +11, +15℃. В воскресенье, 9 июля, и  в начале следующей недели днем составят всего +12, +17℃, что  на 4-6℃ ниже нормы и это в самое теплое по климату время в году.
С середины следующей недели температурный фон постепенно вернется в рамки климата, но ожидать жаркой и сухой погоды не придется, говорят синоптики. Атлантические вихри то и дело будут создавать атмосферную неустойчивость, поэтому дожди ливневого характера и грозы неизбежны.
Фото: ГТРК Карелия
"
https://tv-karelia.ru/v-avarii-v-petrozavodske-postradali-pozhilaya-zhenshhina-i-godovalyj-rebenok/,Происшествия,В аварии в Петрозаводске пострадали пожилая женщина и годовалый ребенок,Водитель автомобиля врезался в стоящую машину.,07.07.2023,1048 ,"
6 июля в Петрозаводске в 09:35 в районе дома № 47 по Лесному проспекту произошло ДТП.
Как сообщает Госавтоинспекция Петрозаводска, водитель автомобиля «Nissan» неправильно выбрал скорость движения и врезался в стоящий автомобиль «Renault», который от удара отбросило на «Kia».
62-летней пассажирке «Renault» назначено амбулаторное лечение. Помощь медиков также потребовалась годовалому ребенку — пассажиру автомобиля «Nissan».
Обстоятельства ДТП выясняются.

Фото: Госавтоинспекция Петрозаводска
"
